BEV_DICHTH,OPP_WATER,AF_TREINST,AF_OVERST,AF_ZWEMB,AF_BIBLIO,P_SOCMINH,AV3_ARTSPR,AV1_SUPERM,AF_DAGLMD,AF_ZIEK_I,AF_POP,AV1_KDV,AV1_ONDBAS,AANTAL_HH,P_EENP_HH,P_HH_Z_K,P_HH_M_K,GEM_HH_GR,P_WEST_AL,P_N_W_AL,P_MAROKKO,P_ANT_ARU,P_SURINAM,P_TURKIJE,rail,residentials,parcs,recreational,forest,motor,road,agric,industrie,monu_dens,houses_before45,houses60_81,houses45_60,houses_after91,dom45_60,dom60_70,dom80_85,dom1900,ratiofree,ratiorow,ratioindustrie,ratiomeeting,horeca,score
2155,0,0.6,8,4.4,1.1,2,2,0,1.1,8.2,8,0,0.8,315,18,47,35,2.3,10,2,0,0,1,0,1726.381203,0,47.13956663,2887.727456,43.16238237,699.3108049,870.237662,102.77735,1611.153691,0,0.583333333,0.416666667,0,0,0.110909359,0.101550586,0.033857673,0.360280833,0,0,0,0,0.020232808,8
2241,0,1.8,8.1,4.3,0.5,5,1.9,1,0.4,8.3,8.1,0,0.7,800,29,39,33,2.2,11,2,1,0,0,0,5917.240401,0,115.0490236,5000,200.8266395,5000,732.2155818,191.7006794,422.056238,0,0,0.157894737,0,0.273684211,0.110909359,0.101550586,0.033857673,0.360280833,0,0,0,0,0.015706905,8
2508,0,4.1,5.9,3.6,3.5,5,1.1,0,0.3,3.4,5.7,0,1,620,25,43,32,2.2,12,2,0,0,0,0,3376.302032,0,23.84396734,5000,129.8391431,5000,263.0308481,34.05306124,256.3073507,0.11,0,0,0,0,0.110909359,0.101550586,0.033857673,0.360280833,0,0,0,0,0.0073617,9
3274,1,0.9,4.7,0.8,0.5,5,1,2,0.4,5.2,4.9,0.3,0.5,1345,29,35,36,2.2,13,3,0,0,0,0,1911.910365,0,40.95279255,359.8260967,45.41896978,1953.901517,192.8586093,224.7141901,551.9029187,0,0.087719298,0.01754386,0,0.464912281,0.088851383,0.026519201,0.009266629,0.993112948,0.110192837,0.137741047,0.005509642,0.013774105,0.041301025,8
2925,0,1.5,4.1,0.9,1.2,5,1.1,0.3,0.4,4.2,4.1,0.7,0.6,1525,28,37,35,2.2,11,2,0,0,0,0,679.6691089,1347.619038,20.69740477,3858.228633,0,1684.730868,1605.858387,90.91162357,1564.147106,0,0,0,0,0,0.288519919,0.226365514,0.079867881,0.843671952,0.281938326,0.140969163,0.008810573,0,0.036221313,8
1887,0,6,6,8.1,2.3,5,0,0,2.4,5.6,17,0,1,230,21,40,39,2.4,9,3,1,1,0,0,1625.177173,0,30.50166531,948.0120891,102.1511529,1761.973568,3871.50251,254.4288399,1007.195712,0,0.271028037,0.495327103,0.093457944,0.112149533,0.36677424,0.349889132,0.18913244,0.985507246,0.782608696,0.115942029,0,0.014492754,0.013739894,9
566,14,1.8,1.8,1.7,2.6,4,8.3,0.5,1.5,2.7,23.6,0.2,0.1,665,21,47,32,2.3,9,2,0,0,0,0,2657.060851,0,82.46783247,2345.070442,319.6150411,4130.052631,2326.46796,165.5691611,1660.163778,0.05,0.301886792,0.320754717,0.094339623,0.094339623,0.300223858,1.34659067,0.608915521,1,0.181818182,0.402597403,0.012987013,0,0.000338961,9
3920,0,1.9,1.9,4.3,2.4,8,9.9,0.2,1.1,1.9,21.4,2.5,1.5,1070,28,30,42,2.4,10,9,2,1,0,1,3609.986532,73.04321066,0,5000,29.95213854,5000,511.374994,59.87171614,1406.922833,0,0,1,0,0,0.007101912,6.484284898,0.48940494,1,0.061913696,0.157598499,0.00750469,0.001876173,0.04071384,7
2930,0,2.8,2.8,5.4,2.8,6,7.4,1,0.4,2,20.2,0,1,1545,24,33,43,2.4,11,7,4,1,0,0,1490.17219,0,21.14513017,5000,16.8584287,1609.216246,927.2318691,66.1475901,2815.799708,0,0.173913043,0.086956522,0.304347826,0.173913043,0.07041432,0.604621951,0.05222222,0.997316133,0.140243902,0.396341463,0.006097561,0,0.058330395,7
5096,0,0.9,0.9,2.7,1.7,12,11.7,2.5,0.3,1.8,22.5,2.4,1.5,2165,43,29,28,2,11,23,13,1,1,3,919.8760959,24.78350953,112.7415527,2668.464137,14.30019123,4014.821083,702.2006959,477.0420516,601.0934193,0,0,0.220779221,0.090909091,0.012987013,0.15604697,0.115589685,0.001395512,0.499629901,0,0,0,0,0.034125494,6
4512,0,1.1,1.1,3.4,1.9,8,10.7,2,0.4,1.7,21.9,3.5,2.2,1660,33,34,34,2.2,10,16,9,1,0,3,3178.556527,0,60.09642457,4846.279509,49.29349034,5000,2327.662406,270.608855,2397.396677,0,0.03030303,0.325757576,0.098484848,0.227272727,0.001389591,0.946852849,0.074510044,0.5,0,0,0,0,0.052820987,6
2245,0,7.2,7.2,8.3,0.6,5,1,1.6,0.5,7.4,22.1,2.4,2,1900,27,36,37,2.3,13,2,1,0,0,0,318.0394447,0,0,578.3575331,74.12564598,140.7806156,393.1396684,1400.145981,155.2049286,0,0,0,0,0,0.007049166,0.056206767,0.005614567,0.49746166,0,0,0,0,0.006220706,7
4617,0,2.9,2.9,3.2,2.3,7,7.5,0.9,0.5,2.9,24.3,1.4,1.4,2440,26,31,43,2.5,11,10,4,2,1,1,108.8985937,0,61.22260487,1553.986263,164.2970333,245.2047946,2929.638976,112.2562504,359.9940889,0,0.238095238,0.30952381,0.238095238,0.214285714,0.15521361,0.13630755,0.491334162,0.498334416,0,0,0,0,0.026735114,6
3608,2,1.7,1.7,4.3,1.2,6,12.1,1.4,0.3,0.9,21.7,2.7,1.4,965,33,34,34,2.2,13,11,5,0,0,3,6075.28486,369.5654508,0,5000,1.061998617,5000,2524.88784,157.7474369,1840.007445,0,0,0,0,0,0.501898687,0.024239131,0.007637009,0.999535228,0.098823529,0.136470588,0,0.004705882,0.066861769,6
4983,2,2.2,2.2,4.8,1.9,8,10.9,0.3,0.6,1.2,21,1.4,0.8,950,39,33,28,2,12,23,15,1,1,4,862.2419139,0,31.86326577,2024.067836,78.41816437,1706.697169,836.6710946,192.396343,1260.989513,0,0,0.6,0.2,0,0.003862049,0.477758901,0.044303332,0.999650264,0.091428571,0.362857143,0.005714286,0.005714286,0.041124249,6
3817,0,1.4,1.4,4,1.6,8,11.2,2.8,0.3,0.7,21,2.3,1,1050,39,35,26,2,10,11,6,1,0,1,636.9522664,0,87.77888007,1082.248645,81.54962247,2798.487659,428.6261753,1112.978989,78.31042622,0,0.20718232,0.309392265,0.196132597,0.107734807,0.384911774,1.175011854,0.70216427,1,0.253521127,0.112676056,0.014084507,0,0.003389605,6
5790,1,0.8,0.8,2.9,0.7,9,13,2.6,0.6,1.2,22.4,1.6,1.1,1030,41,28,31,2,12,14,5,1,0,3,835.4026982,0,14.78315593,881.0477358,61.12739382,2215.444962,899.162441,1290.679873,548.2128534,0,0,0,0,0,0.126218279,0.107452121,0.049078219,1.000018631,0.14511041,0.416403785,0.003154574,0.003154574,0.002711684,6
5368,1,0.8,0.8,3.3,0.5,10,13,4.1,0.2,0.7,22,3.4,1.4,1510,63,30,7,1.4,12,5,1,1,0,0,1112.776528,0,126.6730581,1044.416788,234.4350962,1565.437834,231.1820638,904.9135661,254.4150193,0,0,0,0,0,0.003522137,0.012019488,0.004252001,0.5,0,0,0,0,0.040971457,7
3387,0,0.8,0.8,3.5,1,6,12.4,4.5,0.2,0.5,21.5,3.3,1.3,620,43,36,21,1.9,11,4,1,1,0,1,912.7797542,0,12.34379019,1063.55625,132.2954509,1948.90819,614.2931786,1276.260945,399.5838222,0.01,0,0,0,0,0.077711012,0.03574851,0.25705715,0.996671075,0.182857143,0.085714286,0.002857143,0.002857143,0.035858369,7
3168,4,2.2,2.2,4.5,1.5,2,11.3,0.9,1.2,1.8,22.7,1.8,1.5,1195,19,31,50,2.7,8,5,1,1,0,1,172.9768231,21.6927593,99.51649255,2226.601601,52.1121264,1916.145978,1886.127166,158.391016,12.52391399,0,0,0,0,0,0.041745988,0.047501114,0.091048583,1,0.342105263,0.236842105,0,0,0.027417731,9
2992,0,3.9,3.9,5.5,3.1,5,4.6,0,2.6,3.5,23.9,1,1,265,23,33,44,2.5,7,2,0,0,0,0,456.0348784,0,75.12552656,1791.914639,49.40170479,1504.313558,1321.925772,227.014528,0,0,0,0,0,0,0.053827097,0.116633551,0.037150915,0.495953706,0,0,0,0,0.00649761,9
